% # columns="iter, evals, sigma, 0, fitness, xbest" seed=861005, Wed Jan 24 19:00:19 2018, <python>{}</python>
1 14 0.09428085766817061 0 4.565184866376946 -3.004276519997889 0.10803644813173918 -2.920891531896196 2.00058771318588 -0.9722157018432271 1.885348492850332 0.9466294618396075 2.1055820015220057 2.7108937368272454 2.0881331993984413 3.081417720573379 0.0261045910837438 0.8813921415709031 0.020865658102057597 -0.9852909965381982 0.006000390517058493 -0.9826413424024243 -1.9926203517724719 -0.9946438162601291 -4.1019572158740605 -0.9975023355120728 -5.870343604710738 -1.0171006413572734 -7.791692804392915 1.0840704321622874 -7.917526060586574 0.9430954874748754 -5.9929207921444725 0.977883999848288 -3.9587502529753227 1.1565872836869957 -1.8551174850753471 7.078249019618096 3.0390529479014416 4.817252270446739
2 28 0.08974173688973666 0 0.169552645555469 -2.9812013976680216 0.16097196927430427 -2.990357938119568 2.016444478022601 -0.995460703505174 2.009665180630157 1.1207573408365443 2.144044061795536 2.9438283926170605 2.2238964510622488 2.9644785461990493 -0.08290411395154978 0.9457516869782391 -0.17274772241481595 -0.9383071454469329 0.08508260610089902 -1.0740984265096767 -1.9817905036769923 -1.0494320747261574 -4.082139744057722 -0.9712702295637632 -5.93394887258299 -1.0424653299497328 -7.921438635473841 0.9943757223951881 -8.103519643307951 0.9640030153607606 -5.804375857456782 0.9546751492156338 -3.9083642472935356 0.856051941748321 -1.9477175033003884 7.108121665169094 2.9535951661111683 4.926262170985625
3 42 0.08627695852586817 0 -7.226354780571229 -3.0599374745015138 0.14531953056121005 -2.9039008843177 2.030992049307295 -1.1625249941576863 1.9037366597406784 1.1746698025565419 2.0710700343289306 3.035455644214683 2.131870605964477 2.765980676823629 -0.061879193846841256 0.9581811176602419 -0.037752875507708 -1.054326041261634 0.012615533203754754 -1.2084890713489402 -1.8088705629561244 -1.0601439189397521 -4.173553203243381 -1.1450368022895625 -6.167805424626691 -0.9840360866182915 -7.795273884263974 0.9961502221928785 -7.9954927976301375 0.9994010319716905 -5.93107486566 1.0992373472513772 -3.9827657935247642 0.9714978581031614 -2.0328454142645347 7.108155396466713 3.0890298751467933 5.061316231251357
4 56 0.08318447891027496 0 -861.0786262571924 -3.0289768024628474 0.1288604833599419 -2.973200736655451 1.8304723221762305 -1.0176596179278907 1.7819227423376391 1.090845131270793 2.111989094857319 2.909840674620119 1.9999455722539403 2.9846987508906477 0.07568109406553863 1.1027245039649585 -0.003845676618189603 -0.9391317228513814 -0.08396571003872796 -1.03883757590041 -1.8699086868548935 -0.9963384384696282 -3.9964993270510885 -1.0510068522479987 -6.033182497363918 -1.0284294859151 -7.851615631658066 1.0126729900163134 -8.073551456262585 0.9462754543542544 -5.839935804647342 0.9535249088540486 -3.981235597143316 0.9894748754421528 -1.966149105339568 7.136006018396434 3.06410190101657 4.905492871414896
5 70 0.08014847253340658 0 -42.89098666615026 -3.192319564787758 0.19672986715869079 -3.0234633568188354 2.053112771394382 -1.0289066512494331 1.7999627960774427 1.0132662496818898 2.193713602673609 3.0067468947284937 1.953129246442284 2.765387018192149 0.18423572417744655 0.997897551139612 -0.05110793901913509 -1.0180251844228794 -0.017663747681256482 -1.097814646974658 -1.782624921948925 -1.080820271969682 -4.065711565783806 -0.9259679795014694 -6.06044615096538 -1.054366227352867 -7.95817217464564 1.0413746028771844 -8.155673035701943 1.0575802148495919 -5.7619576199087845 1.1099148334926119 -4.004861166728239 0.9738318290894087 -2.0919615927130275 7.104885879400891 3.0890566847419683 4.984480272075468
6 84 0.07917761011400215 0 -114.9280447982415 -3.131779192061553 0.026627528283894968 -3.0347373073869925 1.8039460316074512 -1.0457990369452719 1.9032127957903258 1.1108630733846647 2.1857162140926065 2.8138796650997695 1.9373622550174132 2.777984794575367 0.05475258861957428 1.0518231084237288 -0.15614786516928225 -0.8021834431870063 0.027159098324952086 -1.0449827693519127 -1.8566646478841868 -1.079070717767738 -4.0652785408692145 -1.0158029108725255 -5.889762337076573 -1.043811996372997 -7.883261675890032 0.9239525968041438 -8.104755111103989 0.8834351241044882 -5.6937421977346965 1.0825058527982394 -3.867008862118342 1.0241895281360343 -1.9586081165447475 7.230768695315236 3.0551562453093752 5.044357596874547
7 98 0.07681377297922194 0 -10.16565039336762 -3.0578469206807664 0.004209150939350648 -2.9511004180755425 1.9203575260413255 -1.019429397367143 2.021597454368446 1.0444886479595685 2.0615994459437728 2.9985485821069613 1.9317863845176857 2.7069609616185275 0.00712191851011406 1.0887566786717915 -0.13398113229723752 -0.9171328294265627 0.021858434182793422 -0.9691690647077108 -1.867717910820796 -1.1363354905860703 -4.046493609599203 -1.078410133557287 -5.931271953294332 -1.0918481502633532 -7.877766000601666 1.035447712892839 -8.073107978638268 0.9525411753560504 -5.81990963003903 1.1061516623931857 -3.9869979540297913 1.0125293877565609 -2.1109167312981523 7.1902723945977165 3.029570581426143 5.192186068585682
8 112 0.07480297710079718 0 -110.16759251319392 -3.1156540282006855 0.0019337896931056683 -2.892029304287009 1.9760184659403603 -0.9700865793253074 1.8717538592378689 1.0274651499681022 2.0135652778614404 3.0179222602862152 1.9601983096718019 2.8179085800446155 -0.04774751828145355 1.1843191134501017 -0.029631521856129966 -0.8327301006526296 -0.008689139885377697 -1.0611249793546889 -1.9373865666142003 -1.0456845135696704 -3.958585512300328 -0.8360736242794189 -5.816849377562419 -0.931899671465484 -7.866120306814562 0.9495956007321238 -8.053634694702207 0.9993060826658876 -5.816501885890327 0.9949902809686507 -3.9631012036847646 1.076847185372348 -2.241833536603111 7.250105036113019 3.105399860790796 5.091603289326118
9 126 0.07276789898818392 0 -6.024278180788579 -3.0432903178065875 0.014021635866009439 -3.0179499345450553 1.8338685018539906 -0.9750430418874882 1.9528929334300713 1.1065937207813017 1.9830755068651122 2.916076621802345 1.9641162430047479 2.8924010381334346 0.20411405768884494 1.1675516456525437 -0.10496394736008875 -0.7822874694325288 0.004581669757734275 -0.9595827001961424 -1.9730107782010275 -0.9273092841705866 -4.09056824524926 -0.9872456188256903 -5.883460929132848 -0.8869228577811706 -7.952439181779812 0.9661968843032445 -8.110006432388095 0.8669431492784672 -5.74485601245623 1.0114843655088153 -3.842874186754718 0.990727576769637 -2.205463912301326 7.25653237280632 3.10633619237426 4.997541696863807
10 140 0.07188225342972379 0 -57.69297679985671 -3.0184081473537403 -0.08525380275230442 -3.1167628779674743 1.9443400937859323 -1.0519641323509918 2.0333589864177357 0.9144288667141393 2.084154099564311 2.8491811085180587 2.1095636518365337 3.030239171255726 0.11074694167571597 1.047781648637954 -0.15521949887069758 -0.8107140660351622 0.10978786186589032 -1.1329159780752553 -2.09287658892546 -0.9929206564673213 -4.06340809716328 -0.899394805455104 -5.917790163531662 -0.9812467798093032 -7.920637169171876 0.8495152122450998 -8.09079616409927 0.8497382844722952 -5.76430204476318 1.0739285111321781 -3.8676633310491404 1.0750764754042152 -2.1411901681508287 7.329032323443192 3.061081324767776 5.215594792500051
